uid,iid
21567,4383
1640,4383
6597,4383
4888,4383
18368,4383
10508,4383
21769,7498
11105,7498
5382,7498
1020,7498
3078,7498
19415,7498
19166,7498
21500,7498
2281,7498
1801,7498
15701,7498
8411,7498
12542,7498
4848,7498
7357,7498
14342,7498
10360,7498
17425,7498
7151,7498
13818,7498
11972,7498
1161,7498
15557,7498
4432,7498
14483,7498
2056,7498
1785,1299
20899,1299
16245,1299
17159,1299
4560,1299
4504,1299
18240,1299
15936,1299
3680,1299
6496,1299
14662,1299
10555,1299
20055,1299
12203,1299
12953,1299
15434,1299
18839,1299
21856,1299
19450,1299
18335,1299
21175,1299
7256,1299
14963,1299
15920,1299
574,1299
14653,1299
3551,1299
5034,1299
7714,1299
4189,1299
7559,1299
3835,1299
32,1299
1341,1299
2429,1299
3220,1299
8730,1299
2196,1299
14327,1299
19765,1299
18112,1299
9596,1299
4404,1299
20377,1299
18154,1299
14977,1299
18267,1299
11910,1299
8291,1299
19293,1299
17482,1299
9416,1299
2551,1299
14694,1299
21253,1299
20955,1299
12269,1299
19589,1299
6223,1299
7754,1299
606,1299
14498,1299
1351,1299
21892,1299
219,1299
17818,1299
8022,3975
9997,3975
4367,3975
7520,3975
10293,3975
12962,3975
19266,3975
4045,3975
12818,3975
15139,3975
21113,3975
572,3975
14116,3975
13160,3975
3818,3975
4321,3975
17107,3975
7696,3975
21249,3975
15472,3975
16570,3975
5333,3975
15920,3975
18531,3975
20453,3975
13304,3975
9719,3975
10276,3975
21065,3975
8411,3975
17268,3975
22043,3975
16250,3975
17218,3975
11920,3975
13279,3975
7906,3975
3929,3975
22054,3975
11286,3975
32,3975
11111,3975
3220,3975
11167,3975
12290,3975
12149,3975
2837,3975
6628,3975
8139,3975
10813,3975
19293,3975
18714,3975
20187,3975
7216,3975
18359,3975
7252,3975
9419,3975
9421,3975
18946,3975
1097,3975
14726,3975
19745,3975
5572,3975
8358,3975
5335,3975
17014,3975
9017,962
3220,962
5129,962
13832,962
13851,962
16844,962
2073,962
8358,962
12837,2139
5535,2139
17123,2139
19428,2139
12014,2139
14977,2139
2788,1150
11540,1150
1556,1150
13545,1150
9961,1150
14342,1150
14064,1150
17020,1150
6171,1150
7563,1150
19293,1150
16921,1150
10941,1150
10206,6034
9719,6034
18648,6034
1517,6034
2002,6034
18359,6034
315,6034
11088,7774
15905,7774
2055,7774
5168,7774
18412,7774
7575,7774
5198,7774
20785,7774
4515,7774
15861,7774
6412,7774
1554,7774
14720,7774
17095,7774
20451,7774
7546,7774
22037,7774
4036,7774
361,7774
4981,7774
12104,7774
8433,7774
1307,7774
4008,7774
19637,7774
6331,7774
6597,7774
22244,7774
2929,11251
16895,11251
3391,11251
15868,11251
16261,11251
6947,11251
2804,11251
9017,11251
6219,11251
8605,11251
16844,11251
17818,11251
8616,5869
656,5869
8554,5869
16305,5869
19415,5869
2788,5869
8019,5869
11299,5869
10256,5869
16693,5869
3422,5869
5659,5869
10312,5869
9915,5869
13359,5869
6781,5869
1356,5869
1069,5869
12463,5869
11233,5869
20937,5869
928,5869
1398,5869
6888,5869
19135,5869
3523,5869
6646,5694
10719,5694
1922,5694
1310,5694
7306,5694
1452,5694
7443,5694
15093,5694
2049,5694
3172,5694
10356,5694
2933,5694
14157,5694
21073,5694
4179,5694
9239,5694
19951,5694
2454,5694
3220,5694
10534,5694
4748,5694
541,5694
17600,5694
11910,5694
13851,5694
17643,5694
7308,5694
5156,5694
1809,5694
15819,5694
3150,5694
19767,5694
16844,5694
17179,5694
12186,5694
11572,8967
18706,8967
9907,8967
19912,8967
5535,8967
18815,8967
1675,8967
15093,8967
3818,8967
4575,8967
2173,8967
12194,8967
13642,8967
18418,8967
5207,8967
16142,8967
2157,8967
20025,8967
11727,8967
19343,8967
5488,8967
19203,8967
22121,8967
12488,8967
3944,8967
10666,8967
4440,8967
739,8967
1002,8967
14036,8967
19293,8967
20182,8967
2116,8967
11233,8967
2371,8967
15508,8967
17503,8967
4313,8967
10175,8967
5525,8967
12860,8967
6347,8967
19895,8967
17818,8967
13052,1776
655,1776
19912,1776
5535,1776
16068,1776
17921,1776
1675,1776
18690,1776
12953,1776
3818,1776
4575,1776
13642,1776
507,1776
11815,1776
5207,1776
16142,1776
2157,1776
16709,1776
9017,1776
5488,1776
3588,1776
7601,1776
22121,1776
4642,1776
3944,1776
12371,1776
14036,1776
12530,1776
19293,1776
20182,1776
2116,1776
11233,1776
2371,1776
16874,1776
7308,1776
15508,1776
22256,1776
17503,1776
7005,1776
3173,1776
10175,1776
12860,1776
6347,1776
1640,1776
14926,1776
17818,1776
19307,4358
22132,4358
8553,4358
11778,4358
11100,4358
3653,4358
15434,4358
21737,4358
1801,4358
5064,4358
9956,4358
15777,4358
7696,4358
15920,4358
579,4358
5238,4358
6841,4358
16136,4358
14932,4358
3968,4358
4696,4358
15538,4358
15144,4358
13253,4358
13486,4358
57,4358
13180,4358
10158,4358
15353,4358
18591,4358
14483,4358
5568,4358
20610,4358
8854,4358
14707,4358
14295,4358
8358,4358
20899,4507
4367,4507
19094,4507
16075,4507
17752,4507
3680,4507
18433,4507
4468,4507
10137,4507
17047,4507
3818,4507
6967,4507
16124,4507
12559,4507
15868,4507
6889,4507
4103,4507
7376,4507
7688,4507
8189,4507
15122,4507
3337,4507
13279,4507
15511,4507
1983,4507
19483,4507
11743,4507
6351,4507
8306,4507
9651,4507
15058,4507
20849,4507
19962,4507
14036,4507
15732,4507
5334,4507
9368,4507
4660,4507
8673,4507
5605,4507
15312,4507
7075,4507
7005,4507
13221,4507
1348,4507
18475,4507
8358,4507
5149,4507
18830,4507
17818,4507
19283,4762
1020,4762
10521,4762
20306,4762
4367,4762
14680,4762
4795,4762
15074,4762
10802,4762
10804,4762
12275,4762
5359,4762
8878,4762
14241,4762
5130,4762
2055,4762
22132,4762
1992,4762
16082,4762
10430,4762
4780,4762
4045,4762
4366,4762
15430,4762
12210,4762
10881,4762
13020,4762
10851,4762
3637,4762
6186,4762
9644,4762
15428,4762
262,4762
12254,4762
16380,4762
4015,4762
10858,4762
21737,4762
10987,4762
20359,4762
3647,4762
526,4762
10289,4762
17107,4762
551,4762
16124,4762
7904,4762
7696,4762
12594,4762
10256,4762
12213,4762
2789,4762
7799,4762
21701,4762
4117,4762
18372,4762
8619,4762
570,4762
1736,4762
20590,4762
1554,4762
7303,4762
14720,4762
21480,4762
16136,4762
19532,4762
13741,4762
20755,4762
14424,4762
16374,4762
7824,4762
16250,4762
5072,4762
9126,4762
19160,4762
3677,4762
17968,4762
16023,4762
6877,4762
18849,4762
9678,4762
21366,4762
17946,4762
16148,4762
20354,4762
15538,4762
4990,4762
19870,4762
621,4762
13121,4762
5073,4762
1953,4762
11061,4762
14560,4762
7164,4762
2727,4762
20005,4762
13818,4762
7548,4762
11430,4762
16372,4762
12076,4762
12940,4762
21261,4762
18182,4762
6686,4762
18111,4762
20042,4762
8291,4762
16785,4762
19293,4762
12249,4762
2178,4762
2185,4762
20493,4762
19051,4762
2960,4762
2551,4762
407,4762
8673,4762
21754,4762
1448,4762
3625,4762
7875,4762
12775,4762
4253,4762
7660,4762
7912,4762
660,4762
11680,4762
1307,4762
7005,4762
16918,4762
4206,4762
18602,4762
16568,4762
15898,4762
17901,4762
17692,4762
9594,4762
8058,4762
15789,4762
4165,4762
17146,4762
22244,4762
9838,2617
16154,2617
17351,2617
8196,10942
5168,10942
3653,10942
1079,10942
14962,10942
3919,10942
20396,10942
20474,10942
13568,10942
1122,10942
14424,10942
10652,10942
21483,10942
22054,10942
21519,10942
12749,10942
18036,10942
1451,10942
16849,10942
21726,10942
5982,10942
19290,10942
3260,10942
16994,10942
14145,10942
17098,10942
8369,10942
21085,2383
21390,2383
4832,2383
12577,2383
3422,2383
10666,2383
17075,2383
12443,2383
15547,2383
1907,2383
6005,10119
2929,10119
18706,10119
17127,10119
15056,10119
5480,10119
19415,10119
8025,10119
17653,10119
19560,10119
395,10119
15453,10119
15135,10119
12867,10119
15920,10119
15334,10119
14280,10119
703,10119
5394,10119
22069,10119
16136,10119
6209,10119
13272,10119
18804,10119
9126,10119
22121,10119
6033,10119
9838,10119
14560,10119
7160,10119
8235,10119
6697,10119
2386,10119
11302,10119
14754,10119
12007,10119
2220,10119
11356,10119
19395,10119
16844,10119
8350,10119
7990,10119
949,10119
4273,10119
20306,10414
18412,10414
18690,10414
3919,10414
13840,10414
10591,10414
11061,10414
12330,10414
8673,10414
12372,10414
1307,10414
20490,10414
9253,1100
15292,1100
21023,1100
13960,1100
14220,1100
7582,3097
13296,3097
19743,3097
4282,3097
10283,3097
2881,3097
8590,3097
3282,3097
1983,3097
7683,3097
230,3097
19007,3097
21831,3097
18122,3097
11302,3097
19208,3097
2644,3097
14968,3097
5168,7444
2038,7444
8388,7444
9572,7444
12382,7444
17460,8465
18304,8465
8570,8465
5699,8465
8553,8465
18853,8465
18690,8465
20691,8465
17155,8465
13612,8465
15920,8465
12213,8465
14992,8465
16136,8465
9366,8465
14379,8465
21519,8465
2429,8465
9201,8465
14422,8465
14373,8465
10445,8465
7722,8465
20979,8465
14483,8465
13269,8465
13713,8465
9034,8465
4165,8465
20832,8465
3368,8465
410,8465
17498,7866
3876,5033
6639,5033
2129,9262
9265,9262
17093,9262
8878,9262
14931,9262
3649,9262
20268,9262
19415,1008
12953,1008
21932,1008
16142,1008
5490,1008
17218,1008
20835,1008
22417,1008
20271,1008
6804,4969
15538,4969
1968,4969
20973,4969
9072,9572
10964,9572
9956,9572
18163,9572
819,9572
17396,9572
4125,9572
660,9572
19930,9572
14932,6140
11391,6140
5424,9916
15567,10394
8474,10394
2312,10394
856,10394
1539,10394
20034,10394
18216,10394
4111,10394
1020,4062
4367,4062
19230,4062
18424,4062
17173,4062
16411,4062
16459,4062
18690,4062
16680,4062
3647,4062
5555,4062
15135,4062
17405,4062
5702,4062
8748,4062
19287,4062
10979,4062
14913,4062
3378,4062
14472,4062
19007,4062
17075,4062
8618,4062
12463,4062
6009,4062
9303,4062
5156,4062
3176,4062
13713,4062
21567,4062
4165,4062
10773,4062
6597,4062
1684,4062
20832,4062
15909,4062
311,1494
17742,1494
15794,1494
10687,1494
9460,7035
21216,7035
15868,7035
13147,7035
13952,7035
15538,7035
8235,7035
1768,7035
7373,7035
9255,7035
4543,7035
8022,11021
12210,11021
14011,11021
3653,11021
11502,11021
18690,11021
2215,11021
11217,11021
13621,11021
9956,11021
5189,11021
10795,11021
9665,11021
3417,11021
16077,11021
5490,11021
4706,11021
6848,11021
11186,11021
15190,11021
19204,11021
15538,11021
6171,11021
13583,11021
12352,11021
5551,11021
990,11021
2498,11021
19227,11021
20918,11021
1907,11021
17179,11021
9256,11021
20899,6077
3385,6077
9460,6077
15370,6077
14241,6077
22395,6077
7962,6077
7234,6077
6849,6077
773,6077
2215,6077
11609,6077
13535,6077
6524,6077
4820,6077
5596,6077
6997,6077
2296,6077
15868,6077
22069,6077
8411,6077
1122,6077
5178,6077
13741,6077
22341,6077
6947,6077
12093,6077
19059,6077
6848,6077
11091,6077
17462,6077
15538,6077
13013,6077
621,6077
3220,6077
21016,6077
22365,6077
17803,6077
810,6077
4436,6077
16965,6077
6136,6077
16773,6077
3497,6077
11821,6077
6237,6077
10314,6077
2174,6077
10175,6077
17076,6077
10571,6077
18508,6077
21286,1629
17742,1629
7546,1629
15538,1629
3709,7066
453,7066
3148,7066
11437,7066
21933,7066
6889,7066
19684,7066
19157,7066
4538,7066
11262,7066
18507,7066
22238,7066
8369,7066
9561,7066
606,7066
17743,7066
11538,3042
15697,3042
18690,3042
17155,3042
16124,3042
11011,3042
17862,3042
14674,3042
4539,3042
18585,3042
21528,3042
19155,3042
18629,3042
5738,3042
10551,3042
16669,3042
15845,3042
20964,3042
20208,3042
20746,3042
9255,3042
19722,3042
18591,3042
8358,3042
4165,3042
22244,3042
20374,1140
18690,1140
9956,1140
5692,1140
16124,1140
7183,1140
58,1140
19326,1140
5394,1140
6889,1140
6841,1140
12253,1140
8010,1140
3476,1140
14239,1140
11061,1140
11430,1140
18154,1140
5042,1140
16315,1140
18092,1140
2960,1140
2534,1140
9704,1140
20733,1140
4879,1140
15751,1140
6094,1140
18359,1140
606,1140
4743,1140
16114,1140
21486,11280
4331,11280
9817,11280
5206,6813
6018,6813
4780,6813
12210,6813
321,6813
7688,6813
18501,6813
20093,6813
12253,6813
15218,6813
19752,6813
2523,6813
1423,6813
19293,6813
414,6813
6203,6813
1835,6813
15993,6813
12060,6813
12094,6813
3809,6813
17189,6813
15248,7058
16827,7058
4367,7058
8763,7058
18568,7058
12492,7058
11967,7058
12021,7058
14241,7058
12474,7058
5535,7058
21281,7058
4504,7058
15894,7058
14813,7058
17738,7058
17897,7058
17592,7058
14182,7058
14011,7058
12907,7058
21390,7058
10088,7058
10044,7058
20055,7058
15428,7058
18690,7058
15093,7058
4497,7058
21790,7058
19609,7058
16004,7058
2049,7058
11515,7058
14810,7058
3419,7058
17606,7058
17107,7058
551,7058
16124,7058
3091,7058
1405,7058
8079,7058
14842,7058
7793,7058
19651,7058
3052,7058
11867,7058
14507,7058
21827,7058
14901,7058
11048,7058
10795,7058
4117,7058
11191,7058
18372,7058
7018,7058
14653,7058
6787,7058
13413,7058
7376,7058
6598,7058
21480,7058
16136,7058
11933,7058
20443,7058
10561,7058
13692,7058
4179,7058
16885,7058
539,7058
5184,7058
3166,7058
11420,7058
4848,7058
2752,7058
5643,7058
14472,7058
22000,7058
7579,7058
22417,7058
14342,7058
8129,7058
4349,7058
16565,7058
19456,7058
7744,7058
2820,7058
7265,7058
15190,7058
14064,7058
19204,7058
19870,7058
621,7058
17206,7058
4413,7058
7883,7058
13122,7058
17747,7058
11024,7058
20334,7058
10625,7058
443,7058
8821,7058
11430,7058
16832,7058
7821,7058
5982,7058
12463,7058
4551,7058
13653,7058
18840,7058
21273,7058
16294,7058
7648,7058
22338,7058
13925,7058
6552,7058
16671,7058
15845,7058
2534,7058
13639,7058
6036,7058
18091,7058
9158,7058
8834,7058
18818,7058
12372,7058
22407,7058
11089,7058
11077,7058
22172,7058
15819,7058
3205,7058
9071,7058
21422,7058
1370,7058
1307,7058
2696,7058
9431,7058
14483,7058
3495,7058
7849,7058
17326,7058
9762,7058
14920,7058
77,7058
16703,7058
12583,7058
3619,7058
10175,7058
15388,7058
13713,7058
9601,7058
22473,7058
16701,7058
2871,7058
8358,7058
22101,7058
4970,7058
3135,7058
6685,7058
16808,7058
11668,7058
5967,7058
22244,7058
17818,7058
18706,7198
18465,7198
8913,7198
1598,7198
3818,7198
14748,7198
12586,7198
9954,7198
7138,7198
16142,7198
1862,7198
14932,7198
3108,7198
22054,7198
19620,7198
2256,7198
3220,7198
4156,7198
12290,7198
11565,7198
11262,7198
20223,7198
1794,7198
17503,7198
16039,7198
18542,7198
14267,7198
811,7198
5525,7198
12880,7198
8952,7198
6396,5501
12137,5501
10021,3363
10521,3363
16827,3363
9997,3363
16305,3363
4367,3363
15660,3363
9346,3363
18186,3363
15370,3363
5535,3363
21582,3363
17738,3363
1658,3363
8967,3363
19138,3363
19415,3363
550,3363
8341,3363
4045,3363
9682,3363
16331,3363
6678,3363
7432,3363
11778,3363
6366,3363
7312,3363
5186,3363
9644,3363
21536,3363
20055,3363
3662,3363
1578,3363
18690,3363
12254,3363
11394,3363
5317,3363
10062,3363
20785,3363
6882,3363
20691,3363
20761,3363
12953,3363
21790,3363
8955,3363
15624,3363
6126,3363
11785,3363
4575,3363
9956,3363
16343,3363
3005,3363
14073,3363
15596,3363
16124,3363
3812,3363
169,3363
17555,3363
6668,3363
7183,3363
15472,3363
3052,3363
18039,3363
10256,3363
14963,3363
14901,3363
170,3363
16188,3363
4117,3363
4808,3363
18988,3363
14653,3363
18342,3363
1095,3363
20872,3363
17553,3363
10794,3363
16686,3363
14417,3363
14992,3363
5238,3363
1160,3363
12111,3363
18994,3363
8762,3363
16136,3363
17295,3363
7251,3363
5775,3363
13607,3363
10283,3363
10366,3363
14424,3363
2562,3363
3142,3363
17087,3363
13402,3363
17742,3363
7559,3363
13263,3363
15122,3363
16133,3363
3337,3363
7663,3363
11727,3363
20693,3363
4144,3363
4706,3363
7039,3363
10312,3363
20620,3363
14472,3363
3588,3363
7546,3363
13169,3363
22121,3363
7579,3363
972,3363
22220,3363
3710,3363
11186,3363
3547,3363
2866,3363
13059,3363
15190,3363
8361,3363
809,3363
20354,3363
17479,3363
20394,3363
7458,3363
17206,3363
4156,3363
7883,3363
17301,3363
13127,3363
18756,3363
443,3363
16832,3363
13797,3363
11702,3363
14036,3363
6313,3363
1829,3363
18154,3363
6228,3363
18858,3363
2152,3363
21328,3363
12463,3363
5455,3363
6697,3363
8433,3363
16213,3363
10813,3363
19293,3363
16275,3363
7452,3363
1882,3363
15593,3363
2302,3363
18714,3363
870,3363
21849,3363
2288,3363
4436,3363
1368,3363
9303,3363
2371,3363
1120,3363
14652,3363
2534,3363
392,3363
2943,3363
12469,3363
2551,3363
12813,3363
15077,3363
16154,3363
8736,3363
3308,3363
14014,3363
1544,3363
2151,3363
17498,3363
11132,3363
15819,3363
19179,3363
19392,3363
8369,3363
18619,3363
8215,3363
9053,3363
17326,3363
18604,3363
16039,3363
12766,3363
16840,3363
18602,3363
6364,3363
20610,3363
8959,3363
10175,3363
5081,3363
12638,3363
4863,3363
9701,3363
2432,3363
12860,3363
15818,3363
4066,3363
17076,3363
8358,3363
7820,3363
6294,3363
18829,3363
9141,3363
6597,3363
3135,3363
17618,3363
16320,3363
5967,3363
5548,3363
9575,3363
22244,3363
17818,3363
15538,2797
8198,2797
5168,5308
22469,5308
18748,5308
7252,5308
18738,5308
11808,5308
4367,5006
11321,5006
22132,5006
19936,5006
18988,5006
14992,5006
5238,5006
17283,5006
9096,5006
3547,5006
2060,5006
4367,6395
5699,6395
17752,6395
3649,6395
18501,6395
17283,6395
124,6395
18045,6395
9396,6395
12531,6395
11430,6395
6664,6395
19886,6395
8358,6395
21892,6395
1785,1677
9124,1677
2038,1677
17725,1677
11910,1677
1161,1677
7754,1677
17901,1677
8854,1677
17166,1677
4743,1677
20952,5310
10483,5310
9492,5310
20899,5310
4289,5310
5910,5310
14241,5310
2055,5310
21066,5310
5168,5310
15830,5310
19415,5310
21404,5310
17609,5310
13020,5310
11540,5310
20055,5310
12254,5310
12544,5310
11168,5310
551,5310
5128,5310
13528,5310
15920,5310
7424,5310
1449,5310
22069,5310
21480,5310
16136,5310
13272,5310
13812,5310
16878,5310
2804,5310
21238,5310
9126,5310
10834,5310
1769,5310
5610,5310
10776,5310
11061,5310
13331,5310
4357,5310
8730,5310
10363,5310
17500,5310
9104,5310
414,5310
17009,5310
21849,5310
2288,5310
20733,5310
20208,5310
3799,5310
15561,5310
3090,5310
260,5310
14483,5310
9179,5310
12938,5310
22415,5310
10020,5310
4720,5310
12860,5310
15390,5310
7444,5310
4783,5310
8358,5310
6294,5310
13655,5310
6597,5310
22244,5310
10958,2527
15056,2527
17043,2527
5168,2527
9996,2527
21326,2527
21932,2527
5478,2527
20526,2527
11884,2527
10429,2527
8834,2527
14397,2527
17351,2527
12953,5660
2147,5660
18501,5660
11420,5660
15538,5660
4791,5660
19208,5660
18111,9973
8757,9973
18054,9973
19208,9973
18403,9973
16827,1752
9997,1752
10293,1752
8316,1752
20092,1752
5535,1752
15757,1752
21471,1752
14024,1752
19415,1752
7270,1752
11778,1752
16459,1752
20055,1752
3662,1752
18690,1752
5317,1752
16028,1752
3818,1752
20384,1752
17522,1752
2173,1752
17107,1752
15013,1752
14082,1752
21656,1752
9148,1752
15472,1752
13105,1752
6101,1752
14901,1752
4651,1752
18636,1752
8411,1752
22446,1752
354,1752
4254,1752
4168,1752
15122,1752
18802,1752
11727,1752
4578,1752
7039,1752
10441,1752
17396,1752
12488,1752
22054,1752
6433,1752
32,1752
19277,1752
15538,1752
8108,1752
5073,1752
11564,1752
20311,1752
11300,1752
20221,1752
8730,1752
2837,1752
1002,1752
12703,1752
12463,1752
8757,1752
4171,1752
11847,1752
12469,1752
8248,1752
19170,1752
16742,1752
1968,1752
14453,1752
2347,1752
15993,1752
13565,1752
19342,1752
18581,1752
19514,1752
13713,1752
17076,1752
7820,1752
18534,1752
20424,1752
6494,1752
20832,1752
22244,1752
17818,1752
12639,11794
10851,11794
10469,11794
1334,11794
21890,11794
18412,8488
5198,8488
17287,8488
3653,11397
16955,11397
18690,11397
16136,11397
1517,11397
9637,11397
22404,11397
996,1198
13766,1198
20306,8469
21937,8469
16136,8469
1517,8469
9637,8469
8369,8469
1292,8469
22404,8469
4367,11026
13633,11026
8196,11026
8878,11026
17173,11026
7017,11026
13096,11026
5168,11026
10851,11026
8409,11026
15472,11026
21701,11026
14992,11026
10652,11026
975,11026
16250,11026
14775,11026
972,11026
22054,11026
19023,11026
9703,11026
19204,11026
12859,11026
20042,11026
7090,11026
19170,11026
10329,11026
7252,11026
17351,11026
14223,11026
14355,11026
20899,7701
17948,7701
4509,7701
16422,7701
4504,7701
18987,7701
12541,7701
18690,7701
20384,7701
965,7701
18296,7701
11722,7701
22121,7701
13952,7701
11797,7701
13673,7701
20375,7701
15898,7701
12880,7701
8358,7701
17818,7701
17178,10723
21862,10723
14931,10723
13163,10723
6101,10723
1148,10723
13840,10723
5238,10723
20263,10723
14835,10723
22088,10723
16353,10723
16148,10723
11699,10723
15538,10723
12859,10723
7719,10723
19293,10723
7875,10723
8493,10723
8369,10723
2794,10723
15509,10723
8349,10723
8891,10723
13052,5928
15401,5928
17738,5928
13348,5928
18987,5928
15697,5928
531,5928
16331,5928
11428,5928
20830,5928
5386,5928
20691,5928
6625,5928
14962,5928
2049,5928
3875,5928
11168,5928
10289,5928
21937,5928
4306,5928
7696,5928
9148,5928
10256,5928
6101,5928
19871,5928
18372,5928
8619,5928
19596,5928
193,5928
6787,5928
5931,5928
16136,5928
5178,5928
17558,5928
14424,5928
5831,5928
5834,5928
16250,5928
7654,5928
11748,5928
14342,5928
19840,5928
1517,5928
16063,5928
10632,5928
14239,5928
621,5928
2109,5928
3614,5928
6404,5928
12839,5928
17747,5928
20280,5928
19847,5928
21328,5928
12463,5928
11989,5928
6039,5928
2288,5928
17277,5928
17428,5928
